vintage,state_fips,geo_type,geo_id,name,tenure_tot,tenure_own,pop,medinc,nhwhite,nhblack,nhasian,hisp,pop65
2019,27,school district (unified),04050,"Belle Plaine Public School District, Minnesota",3130,2733,9512,83883,8744,179,216,323,1448
2019,27,school district (unified),04440,"Bemidji Public School District, Minnesota",15227,10475,38793,52557,31965,415,393,989,6455
2019,27,school district (unified),04470,"Benson Public School District, Minnesota",2405,1614,5258,54882,4893,158,23,147,1141
2019,27,school district (unified),05430,"Bertha-Hewitt Public School District, Minnesota",1408,1133,3460,47868,3330,29,0,7,681
2019,27,school district (unified),05460,"Big Lake Public School District, Minnesota",6216,5508,18463,90912,16662,283,166,981,1489
2019,27,school district (unified),05730,"Blackduck Public School District, Minnesota",1513,1228,3766,46250,3403,20,34,57,759
2019,27,school district (unified),05760,"Blooming Prairie Public School District, Minnesota",1602,1374,4142,68000,3875,5,4,242,793
2019,27,school district (unified),05790,"Bloomington Public School District, Minnesota",35469,23845,85294,75132,61485,8038,4531,7619,16515
2019,27,school district (unified),06060,"Braham Public School District, Minnesota",2383,1939,5845,58932,5353,33,13,281,989
2019,27,school district (unified),06090,"Brainerd Public School District, Minnesota",17968,13144,43641,57484,41180,421,243,675,8290
2019,27,school district (unified),06150,"Breckenridge Public School District, Minnesota",2191,1632,4705,57043,4626,25,1,15,905
2019,27,school district (unified),06240,"Brooklyn Center School District, Minnesota",3143,1695,8169,55976,3569,2337,646,1361,1007
2019,27,school district (unified),06300,"Browerville Public School District, Minnesota",1508,1266,4039,53308,3800,24,34,60,799
2019,27,school district (unified),07290,"Burnsville Public School District, Minnesota",27139,18464,68261,78002,47844,8645,4096,4839,9211
2019,27,school district (unified),07320,"Butterfield Public School District, Minnesota",385,342,988,54659,741,0,102,134,237
2019,27,school district (unified),07350,"Byron Public School District, Minnesota",3088,2746,8120,93871,7629,12,162,250,1067
2019,27,school district (unified),07380,"Caledonia Public School District, Minnesota",2555,2095,5839,56910,5621,124,31,29,1220
2019,27,school district (unified),07410,"Cambridge-Isanti Public School District, Minnesota",11174,9070,30274,76113,28417,138,542,514,4463
2019,27,school district (unified),07450,"Campbell-Tintah Public School District, Minnesota",253,220,624,60234,609,0,0,4,128
2019,27,school district (unified),07470,"Canby Public School District, Minnesota",1417,1156,3173,53750,3068,11,6,45,843
2019,27,school district (unified),07500,"Cannon Falls Public School District, Minnesota",3112,2508,7757,76715,7475,0,50,88,1235
2019,27,school district (unified),07590,"Carlton Public School District, Minnesota",1825,1511,4545,63393,3828,30,52,85,885
2019,27,school district (unified),08100,"Centennial Public School District, Minnesota",11216,9904,32855,98067,28417,964,1187,857,3162
2019,27,school district (unified),08220,"Chatfield Public Schools, Minnesota",2082,1681,5198,76761,5060,38,20,22,904
2019,27,school district (unified),08880,"Franconia Public School District, Minnesota",98,89,240,96875,227,0,0,8,45
2019,27,school district (unified),08910,"Chisholm Public School District, Minnesota",2564,1868,5837,43704,5624,33,3,23,1122
2019,27,school district (unified),08940,"Chokio-Alberta Public School District, Minnesota",464,376,1347,61250,1156,2,20,154,285
2019,27,school district (unified),09330,"Cleveland Public School District, Minnesota",1012,952,2576,83676,2510,3,24,34,578
2019,27,school district (unified),09420,"Cloquet Public School District, Minnesota",5676,4136,14442,56274,12226,192,101,334,2222
2019,27,school district (unified),09480,"Greenway Public School District, Minnesota",3561,2989,8810,55088,8132,56,24,175,1361
2019,27,school district (unified),09510,"Columbia Heights Public School District, Minnesota",10766,6950,26421,57973,15452,4809,1520,3333,4248
2019,27,school district (unified),09540,"Comfrey Public School District, Minnesota",401,344,949,56583,924,2,2,10,237
2019,27,school district (unified),09690,"Cromwell-Wright Public Schools, Minnesota",778,608,1824,57813,1797,0,0,9,419
2019,27,school district (unified),30030,"Princeton Public School District, Minnesota",7595,6396,21012,75448,20181,38,132,317,2814
2019,27,school district (unified),18070,"Le Sueur-Henderson School District, Minnesota",2944,2217,7358,67635,6392,86,36,747,1305
2019,27,school district (unified),23850,"North St. Paul-Maplewood-Oakdale School District, Minnesota",31255,22830,80380,71746,54632,7627,9027,5670,13007
2019,27,school district (unified),40665,"Triton School District, Minnesota",2681,2137,7109,64235,6164,20,54,759,1142
2019,27,school district (unified),40680,"Truman Public School District, Minnesota",1001,779,2260,56027,2167,1,4,74,597
2019,27,school district (unified),40740,"Lake Superior Public School District, Minnesota",6209,5195,13001,63732,12429,87,30,181,3279
2019,27,school district (unified),40810,"Ulen-Hitterdal Public School District, Minnesota",702,590,1750,63387,1649,0,3,70,473
2019,27,school district (unified),40830,"Underwood Public School District, Minnesota",1005,901,2447,70239,2252,49,3,45,503
2019,27,school district (unified),40860,"Upsala Public School District, Minnesota",789,658,2091,64542,2014,0,0,73,291
2019,27,school district (unified),13860,"Henning Public School District, Minnesota",1286,1068,2916,55714,2831,15,6,22,913
2019,27,school district (unified),13890,"Herman-Norcross School District, Minnesota",415,323,893,48403,880,8,0,1,239
2019,27,school district (unified),13920,"Hermantown Public School District, Minnesota",4539,3575,11728,75650,10870,365,52,233,2254
2019,27,school district (unified),13930,"Heron Lake-Okabena School District, Minnesota",669,544,1575,63281,1449,0,13,89,339
2019,27,school district (unified),13980,"Hibbing Public School District, Minnesota",7283,5358,17203,49768,15720,420,305,338,3259
2019,27,school district (unified),14010,"Hill City Public School District, Minnesota",779,599,1615,46336,1471,7,1,20,450
2019,27,school district (unified),14040,"Hills-Beaver Creek School District, Minnesota",883,685,2192,65774,2051,58,8,26,384
2019,27,school district (unified),09750,"Crosby-Ironton Public School District, Minnesota",4731,3796,11019,53082,10326,63,20,255,3116
2019,27,school district (unified),10060,"Dassel-Cokato Public School District, Minnesota",3549,2766,10033,68841,9340,72,66,334,1650
2019,27,school district (unified),10090,"Dawson-Boyd Public School District, Minnesota",1246,1020,2849,54188,2703,40,12,61,768
2019,27,school district (unified),10140,"Deer River Public School District, Minnesota",2175,1804,5287,54215,4210,23,0,41,1269
2019,27,school district (unified),10170,"Delano Public School District, Minnesota",4206,3527,12081,102685,11254,80,35,296,1594
2019,27,school district (unified),10230,"Detroit Lakes Public School District, Minnesota",7395,5408,17837,59833,15649,118,165,284,3625
2019,27,school district (unified),11010,"Dover-Eyota Public School District, Minnesota",1642,1388,4239,79200,4024,44,21,120,517
2019,27,school district (unified),11040,"Duluth Public School District, Minnesota",39075,24464,93687,54924,83228,1935,1406,2106,14793
2019,27,school district (unified),11085,"East Central School District, Minnesota",2186,1723,6796,44590,5472,418,66,300,1234
2019,27,school district (unified),11130,"East Grand Forks Public School District, Minnesota",4145,2885,10119,63852,8571,378,41,623,1496
2019,27,school district (unified),11190,"Eden Valley-Watkins School District, Minnesota",1944,1576,4800,60662,4607,17,11,110,909
2019,27,school district (unified),11220,"Edgerton Public School District, Minnesota",945,777,2406,60302,2270,0,8,108,552
2019,27,school district (unified),11250,"Edina Public School District, Minnesota",16515,12624,42319,126400,36042,721,3192,988,8084
2019,27,school district (unified),11370,"Elk River Public School District, Minnesota",25234,21795,74808,100970,68236,1346,1835,1665,7958
2019,27,school district (unified),11460,"Ellsworth Public School District, Minnesota",404,321,964,55375,931,3,2,25,203
2019,27,school district (unified),11520,"Ely Public School District, Minnesota",2431,1862,4960,48157,4835,32,11,17,1325
2019,27,school district (unified),11880,"Fergus Falls Public School District, Minnesota",8455,5837,19514,54087,18172,328,123,500,4223
2019,27,school district (unified),11670,"Minnetonka Public School District, Minnesota",15805,13627,42190,128582,38676,703,734,1178,6727
2019,27,school district (unified),11760,"Faribault Public School District, Minnesota",11278,7939,30854,60551,23340,3280,518,3270,5111
2019,27,school district (unified),11820,"Farmington Public School District, Minnesota",12187,10633,35564,97466,31186,464,848,1576,2638
2019,27,school district (unified),11910,"Fertile-Beltrami School District, Minnesota",1212,1007,3044,64122,2947,2,9,32,640
2019,27,school district (unified),12180,"Fisher Public School District, Minnesota",348,274,937,76136,877,11,0,39,133
2019,27,school district (unified),12210,"Floodwood Public School District, Minnesota",633,535,1400,46875,1367,3,0,11,319
2019,27,school district (unified),12240,"Foley Public School District, Minnesota",3325,2831,9364,75984,8890,41,36,193,1261
2019,27,school district (unified),12270,"Forest Lake Public School District, Minnesota",18052,14897,48995,86569,44382,567,1392,1336,7515
2019,27,school district (unified),12300,"Fosston Public School District, Minnesota",1575,1161,3905,51386,3445,63,25,177,883
2019,27,school district (unified),12360,"Frazee-Vergas Public School District, Minnesota",2539,2093,6515,60930,6094,28,12,175,1295
2019,27,school district (unified),12420,"Fridley Public School District, Minnesota",6246,3679,15937,61773,10072,2817,1100,1375,2371
2019,27,school district (unified),12480,"Fulda Public School District, Minnesota",1018,849,2497,62500,2220,3,97,119,582
2019,27,school district (unified),12900,"Goodhue Public School District, Minnesota",1218,993,3189,76897,2964,8,3,180,396
2019,27,school district (unified),13020,"Goodridge Public School District, Minnesota",314,286,882,60682,830,9,8,16,123
2019,27,school district (unified),13110,"Cook County Public Schools, Minnesota",2691,2069,5376,57432,4597,4,50,124,1466
2019,27,school district (unified),13140,"Grand Meadow Public School District, Minnesota",744,589,1957,68409,1863,20,9,26,295
2019,27,school district (unified),13170,"Grand Rapids Public School District, Minnesota",12004,9614,27163,55497,25487,113,150,364,6779
2019,27,school district (unified),13380,"Hancock Public School District, Minnesota",431,330,1447,65156,1207,0,55,134,135
2019,27,school district (unified),13530,"Hastings Public School District, Minnesota",12599,9559,32520,78171,29978,390,204,1031,5575
2019,27,school district (unified),13560,"Hawley Public School District, Minnesota",1719,1397,4525,79797,4260,17,7,77,522
2019,27,school district (unified),13590,"Hayfield Public School District, Minnesota",1919,1577,4853,66926,4673,39,26,95,849
2019,27,school district (unified),13680,"Hendricks Public School District, Minnesota",515,364,1047,44185,949,16,0,46,327
2019,27,school district (unified),00109,"Long Prairie-Grey Eagle School District, Minnesota",3348,2639,8522,50565,7076,72,114,1195,1828
2019,27,school district (unified),00110,"Cedar Mountain School District, Minnesota",949,748,2361,55729,2095,39,1,63,439
2019,27,school district (unified),00124,"Fairmont Area School District, Minnesota",5485,3847,12212,49325,11052,59,99,808,2877
2019,27,school district (unified),00126,"Ada-Borup Public School District, Minnesota",1053,819,2573,58185,2241,7,3,185,539
2019,27,school district (unified),00127,"Stephen-Argyle Central Schools, Minnesota",786,669,1946,69643,1723,0,17,187,397
2019,27,school district (unified),00128,"Glencoe-Silver Lake School District, Minnesota",4926,4095,12711,62270,11218,108,16,1052,2350
2019,27,school district (unified),00132,"Red Rock Central School District, Minnesota",1395,1186,3197,57950,3017,7,12,124,810
2019,27,school district (unified),00148,"Glenville-Emmons School District, Minnesota",1111,964,2618,57188,2491,0,23,78,594
2019,27,school district (unified),00162,"Lake Park Audubon School District, Minnesota",2120,1916,5122,68352,4760,10,15,142,1123
2019,27,school district (unified),00163,"Renville County West School District, Minnesota",1627,1333,4181,62218,3603,1,32,479,780
2019,27,school district (unified),00182,"Redwood Area School District, Minnesota",3287,2430,7996,52574,6644,49,69,389,1639
2019,27,school district (unified),00023,"Buffalo Lake-Hector-Stewart Public Schools, Minnesota",1628,1304,3706,56515,3403,14,6,222,829
2019,27,school district (unified),00091,"M.A.C.C.R.A.Y. School District, Minnesota",1820,1397,4672,64228,4207,7,31,319,931
2019,27,school district (unified),00099,"Yellow Medicine East, Minnesota",2777,2076,6727,59558,5727,38,25,428,1252
2019,27,school district (unified),00100,"Fillmore Central, Minnesota",1995,1533,4847,59263,4728,8,16,48,1049
2019,27,school district (unified),00104,"West Central Area, Minnesota",2206,1784,5044,57347,4815,9,5,88,1080
2019,27,school district (unified),00123,"Howard Lake-Waverly-Winsted, Minnesota",3450,2669,8582,69032,8045,90,39,282,1313
2019,27,school district (unified),00130,"Blue Earth Area Public Schools, Minnesota",3533,2589,7659,52287,6950,25,8,613,1854
2019,27,school district (unified),00150,"Clinton-Graceville-Beardsley, Minnesota",986,763,2282,54250,2256,3,0,8,579
2019,27,school district (unified),00287,"Plainview-Elgin-Millville, Minnesota",3143,2476,7913,71685,7496,23,33,314,1285
2019,27,school district (unified),00294,"RTR Public Schools, Minnesota",1444,1195,3610,60357,3435,9,30,87,714
2019,27,school district (unified),00328,"Ortonville Public Schools, Minnesota",1626,1169,3404,54239,3188,0,9,119,819
2019,27,school district (unified),05660,"Bird Island-Olivia-Lake Lillian, Minnesota",2070,1533,4857,61571,4459,9,24,326,989
2019,27,school district (unified),07200,"Buffalo-Hanover-Montrose Public Schools, Minnesota",12253,9914,33830,82205,32427,184,268,436,4446
2019,27,school district (unified),08070,"Cass Lake-Bena Public Schools, Minnesota",1665,1093,4529,43094,1507,17,44,280,639
2019,27,school district (unified),08190,"Eastern Carver County Public Schools, Minnesota",21640,17306,59136,103848,50568,1203,2337,3296,6172
2019,27,school district (unified),09360,"Climax-Shelly Public Schools, Minnesota",348,291,868,54583,739,0,4,91,204
2019,27,school district (unified),09440,"ROCORI Public School District, Minnesota",5200,4513,13403,74805,12633,17,35,684,2711
2019,27,school district (unified),10260,"Dilworth-Glyndon-Felton, Minnesota",2315,1870,5794,73618,5154,57,9,428,868
2019,27,school district (unified),12580,"G.F.W. Schools, Minnesota",2434,1975,5940,58352,5254,52,57,477,1181
